galaxy,R_kpc,Vobs_kms,Verr_kms,Vmodel_kms,resid_kms,z,y,a_bar_mps2,a_vac_mid_mps2,a_vac_out_mps2
UGC05716,3.09,55.05,0.6,43.027978777155916,12.022021222844081,20.03670203807347,-1.3714223342964595,5.102216839160355e-12,2.8337867035996847e-12,1.1481476472375324e-11
UGC05716,4.13,59.35,0.41,47.8053561810076,11.544643818992398,28.157667851200973,-1.4537781994382881,4.220880401497038e-12,2.495936126492072e-12,1.1216165768944574e-11
UGC05716,5.16,63.85,0.46,52.58824614290709,11.261753857092913,24.482073602375895,-1.4883014267588333,3.898340943968648e-12,2.36614690172345e-12,1.1104604620022404e-11
UGC05716,6.2,68.2,0.86,57.127082199403915,11.072917800596088,12.875485814646614,-1.5081843906623558,3.723890098716891e-12,2.294370737488809e-12,1.1040278874513342e-11
UGC05716,7.23,71.7,1.07,61.72874687476551,9.97125312523449,9.318928154424757,-1.5067940810015,3.735830513814989e-12,2.2993207523472667e-12,1.1044778432623345e-11
UGC05716,8.26,73.5,1.07,65.72634644305158,7.7736535569484175,7.2650967821947825,-1.5153427153813614,3.663013596242871e-12,2.2690463837696075e-12,1.1017108266659436e-11
UGC05716,9.28,73.15,1.0,68.85115516366875,4.298844836331256,4.298844836331256,-1.5418622235622805,3.4460297503118785e-12,2.1775513618271368e-12,1.0931218980027597e-11
UGC05716,10.34,72.5,0.74,71.34785642309947,1.152143576900528,1.5569507795953081,-1.5844888739524188,3.123865825915699e-12,2.0378837205317342e-12,1.0793028811637754e-11
UGC05716,11.4,73.0,1.07,73.04150911829372,-0.041509118293717506,-0.0387935684988014,-1.6451724770593463,2.716494117946279e-12,1.8538482854141527e-12,1.0596112520678122e-11
UGC05716,12.37,74.7,2.09,73.96929665748574,0.7307033425142606,0.3496188241695027,-1.7158817608845616,2.308338447275115e-12,1.6595892319257484e-12,1.0366578413036075e-11
UGC05721,0.09,16.5,4.57,14.64790947416663,1.8520905258333702,0.4052714498541291,-0.37729400171353744,5.0336990213718724e-11,1.2468080112766442e-11,1.4455558749090138e-11
UGC05721,0.27,38.5,6.88,27.85338312968751,10.646616870312489,1.5474733823128617,-0.2735489485750783,6.391934227494831e-11,1.4472614658106617e-11,1.4727749178708697e-11
UGC05721,0.45,47.4,4.57,35.29360765622806,12.106392343771937,2.649101169315522,-0.2940062564303785,6.097825465043966e-11,1.4054500407423375e-11,1.4674805725069458e-11
UGC05721,0.63,55.5,4.57,39.252133251900666,16.247866748099334,3.5553318923630925,-0.36290009918121796,5.203327325089617e-11,1.2729458392260346e-11,1.4493867731940246e-11
UGC05721,0.81,56.4,5.45,41.36749580156635,15.03250419843365,2.758257651088743,-0.44654304375052234,4.291787418639374e-11,1.1280504428103578e-11,1.4268873622942895e-11
UGC05721,0.99,59.8,4.57,42.767275373859455,17.032724626140542,3.727073222350228,-0.5256897116303417,3.576774284009264e-11,1.0055316208728807e-11,1.4050824208252508e-11
UGC05721,1.17,67.8,4.57,44.600049863978285,23.199950136021712,5.076575522105407,-0.5761209206332979,3.184639851491655e-11,9.342019097537521e-12,1.3909385344417908e-11
UGC05721,1.35,76.4,4.57,45.62555558301658,30.774444416983428,6.734014095620005,-0.6368700432821129,2.7689250656805543e-11,8.54682406847958e-12,1.3736533602069047e-11
UGC05721,1.53,81.2,4.57,46.90499628097848,34.29500371902152,7.504377181405147,-0.6814465623715504,2.4988183336677855e-11,8.004881079673087e-12,1.3608042830141552e-11
UGC05721,1.71,82.2,19.2,48.16231370176355,34.03768629823645,1.772796161366482,-0.7194470903079501,2.289465775280331e-11,7.568947110882783e-12,1.3497442273014165e-11
UGC05721,1.89,82.6,4.57,48.514409142431234,34.08559085756876,7.45855379815509,-0.7765778968430704,2.0072587012184263e-11,6.955975983144937e-12,1.3329391242464165e-11
UGC05721,2.07,82.3,4.57,47.46554455056734,34.83445544943266,7.622419135543251,-0.8704043167168466,1.6172491417194482e-11,6.0509446990366096e-12,1.3049047850108864e-11
UGC05721,2.25,82.1,4.57,46.246943010455574,35.85305698954442,7.845307875173833,-0.9703042508076076,1.2849226811295105e-11,5.211495974953738e-12,1.2745113120353082e-11
UGC05721,2.67,81.4,4.57,46.87726579097884,34.522734209021166,7.554208798472902,-1.0840657801501279,9.888159562638856e-12,4.391304471649335e-12,1.2392975467923137e-11
UGC05721,3.15,79.3,4.57,48.66025820502891,30.639741794971087,6.704538685989297,-1.1603728059470182,8.294848151878629e-12,3.912089106834436e-12,1.2153648069221545e-11
UGC05721,3.61,78.5,4.57,49.62429098385392,28.875709016146082,6.318535889747501,-1.2468342955217868,6.7974645372315554e-12,3.4297014222382534e-12,1.1879888564942658e-11
UGC05721,4.04,78.2,4.57,50.650865042451585,27.549134957548418,6.028257102308188,-1.3141945452032622,5.820853926243812e-12,3.093990530218965e-12,1.1664987461113897e-11
UGC05721,4.49,78.1,4.57,52.30740921337209,25.792590786627905,5.64389295112208,-1.3545469892125752,5.304375455748735e-12,2.908245459688176e-12,1.1535670791762208e-11
UGC05721,4.93,78.2,4.57,54.45303103333837,23.746968966661633,5.196273296862501,-1.3676002814408246,5.1473175842851635e-12,2.85048847516202e-12,1.1493756382688547e-11
UGC05721,5.38,78.3,4.57,56.411353761892805,21.888646238107192,4.7896381265004795,-1.3844267429295718,4.9517020312182405e-12,2.7776609756803854e-12,1.1439670796853956e-11
UGC05721,5.86,78.6,4.57,57.68637541566727,20.913624584332723,4.57628546703123,-1.4264188903625685,4.495338043653089e-12,2.603629927750819e-12,1.1304443768007785e-11
UGC05721,6.28,78.9,4.57,58.5330839165456,20.366916083454406,4.456655598130067,-1.4689980060406185,4.075521982827682e-12,2.437895058252148e-12,1.1167004834801337e-11
UGC05721,6.74,79.5,4.57,59.596687716077284,19.903312283922716,4.355210565409784,-1.5069275631661314,3.734682467641972e-12,2.2988450609578656e-12,1.1044346444866664e-11
UGC05750,0.31,3.1,4.5,10.263197195474877,-7.163197195474877,-1.591821598994417,-2.09604665436434,9.619103366774182e-13,9.086209718575572e-13,9.141136661951261e-12
UGC05750,1.47,15.7,8.5,27.556739742001085,-11.856739742001086,-1.3949105578824808,-1.5291836448617435,3.5481142943658874e-12,2.2208416060163344e-12,1.0972290527806983e-11
UGC05750,2.52,28.0,10.0,36.379544537501964,-8.379544537501964,-0.8379544537501964,-1.5106874239302603,3.702489385343274e-12,2.2854848593524676e-12,1.1032177549086621e-11
UGC05750,3.35,36.0,11.0,42.15048364247041,-6.150483642470412,-0.5591348765882193,-1.4998568965219776,3.7959837929311575e-12,2.324173672025321e-12,1.1067226218406531e-11
UGC05750,4.09,43.6,4.5,45.73294112552863,-2.1329411255286317,-0.4739869167841404,-1.5406569628666218,3.4556065074721027e-12,2.1816314484065923e-12,1.0935124035044802e-11
UGC05750,4.82,49.8,4.5,49.93098194922578,-0.13098194922578443,-0.029107099827952097,-1.527744648874349,3.559890152621007e-12,2.2258070069843428e-12,1.0976951043880703e-11
UGC05750,6.6,61.5,4.5,60.75919363592403,0.7408063640759721,0.16462363646132713,-1.4423336272266456,4.33358798833653e-12,2.540453404928255e-12,1.125310834540982e-11
UGC05750,7.86,68.1,12.2,66.81893088772695,1.2810691122730447,0.1050056649404135,-1.4261115346168642,4.498520577766639e-12,2.6048647803737556e-12,1.1305434754701526e-11
UGC05750,9.43,73.4,12.2,73.60476579202687,-0.20476579202686196,-0.016784081313677212,-1.414304877606566,4.622494131172591e-12,2.652728616683602e-12,1.1343489171238324e-11
UGC05750,11.43,77.6,11.0,77.6027820080096,-0.002782008009603487,-0.00025290981905486245,-1.5071216474826332,3.733013827160119e-12,2.2981535702059866e-12,1.1043718326800399e-11
UGC05750,22.85,78.9,11.0,101.4720507169561,-22.5720507169561,-2.052004610632373,-1.692203161990904,2.437687801434807e-12,1.72234532014479e-12,1.0443438975729632e-11
UGC05764,0.36,21.45,1.99,12.301296086936174,9.148703913063825,4.597338649780816,-1.7827878336655938,1.9787613200642253e-12,1.4939614731980439e-12,1.0149522548511475e-11
UGC05764,0.73,31.3,1.58,19.825192094683285,11.474807905316716,7.26253664893463,-1.483311123452279,3.943393557666956e-12,2.3844979676751164e-12,1.1120741259699622e-11
UGC05764,1.09,41.7,1.16,24.967756338966353,16.73224366103365,14.4243479836497,-1.4190109898750132,4.57267416718181e-12,2.6335496832035403e-12,1.1328323817010489e-11
UGC05764,1.45,48.35,0.44,29.446641696139906,18.903358303860095,42.962177963318396,-1.3733674273504495,5.0794164216389294e-12,2.825323100696917e-12,1.1475225834984181e-11
UGC05764,1.81,50.6,0.37,33.85165098290088,16.748349017099123,45.26580815432195,-1.3171087651331892,5.781925359142857e-12,3.0802031062698456e-12,1.1655661938524462e-11
UGC05764,2.17,54.05,0.59,37.46859767055002,16.58140232944998,28.104071744830474,-1.2963648987681171,6.064798095882879e-12,3.1796435625544728e-12,1.1721993687714077e-11
UGC05764,2.54,55.8,0.76,40.363985371331474,15.436014628668524,20.310545564037533,-1.3045439775213288,5.9516484225030805e-12,3.1400725882501763e-12,1.1695853474037768e-11
UGC05764,2.9,54.55,0.71,42.40230836613035,12.147691633869648,17.109424836436126,-1.337505105353806,5.516659010840465e-12,2.9853449476159333e-12,1.159033319125634e-11
UGC05764,3.26,50.0,2.65,43.442519744662214,6.5574802553377864,2.4745208510708627,-1.4064190437553523,4.707195136067109e-12,2.6851673540751405e-12,1.1368891762891028e-11
UGC05764,3.62,49.9,2.77,44.29184126709807,5.608158732901927,2.0246060407588184,-1.4762325571981105,4.008193587077546e-12,2.4107633550151157e-12,1.1143624609404728e-11
UGC05829,0.63,14.8,5.06,15.0519126197874,-0.2519126197873991,-0.04978510272478243,-2.00694585600596,1.1809605494499679e-12,1.0475212625286331e-12,9.425981585771256e-12
UGC05829,1.26,27.2,5.06,22.756448958579178,4.443551041420822,0.878172142573285,-1.81324721997979,1.8447351630810242e-12,1.423956398533844e-12,1.0050807644042444e-11
UGC05829,1.88,34.1,5.06,29.574976178694108,4.5250238213058935,0.8942734824715205,-1.652355560754781,2.6719337474801736e-12,1.83315525451662e-12,1.0572795508769491e-11
UGC05829,2.52,38.8,5.06,33.20445273846731,5.595547261532687,1.105839379749543,-1.7299654036397707,2.234682574095181e-12,1.6233153847062174e-12,1.0320870307074588e-11
UGC05829,3.14,42.8,5.06,40.00745711270512,2.7925428872948785,0.5518859461057073,-1.5442792743700162,3.4269042622852973e-12,2.1693912144133837e-12,1.0923387299858832e-11
UGC05829,3.77,47.9,5.06,46.27056128684892,1.6294387131510817,0.32202346109705177,-1.4263724075589572,4.4958192081783025e-12,2.603816643979758e-12,1.1304593640505352e-11
UGC05829,4.4,51.9,5.06,50.81757180884047,1.0824281911595293,0.21391861485366193,-1.392335952219026,4.86233966568486e-12,2.7440497824498932e-12,1.141422740583264e-11
UGC05829,5.03,57.6,5.06,56.63192619648453,0.9680738035154732,0.19131893350108167,-1.310287456219211,5.873456949005061e-12,3.1125683316075678e-12,1.1677486702250512e-11
UGC05829,5.65,60.7,5.06,62.13479226453321,-1.4347922645332076,-0.2835557835045865,-1.2452703430905234,6.821987243129609e-12,3.4378967092749967e-12,1.1884862305340762e-11
UGC05829,6.29,65.6,5.06,65.79194863342728,-0.19194863342728752,-0.03793451253503706,-1.2387915534515461,6.924520296964494e-12,3.472046923866754e-12,1.1905458301018144e-11
UGC05829,6.91,68.6,5.06,68.11390123194126,0.48609876805873853,0.09606695020923688,-1.2614796773975119,6.5720607407852276e-12,3.353862422171998e-12,1.1833276531816849e-11
UGC05918,0.56,16.9,3.93,15.51507996515857,1.3849200348414286,0.35239695543038896,-1.7530394303328478,2.119052983673686e-12,1.5655334993734758e-12,1.024600203947907e-11
UGC05918,1.11,27.4,3.93,22.029803070758234,5.370196929241764,1.366462322962281,-1.7308427071924284,2.230172924051445e-12,1.621081293719516e-12,1.0318023280452169e-11
UGC05918,1.67,33.5,3.93,26.717399290212082,6.782600709787918,1.7258525979104116,-1.7604769612454956,2.083072016761993e-12,1.5473352521320282e-12,1.0221875416139869e-11
UGC05918,2.23,36.4,3.93,32.90251818158969,3.497481818410307,0.8899444830560578,-1.6010188632306213,3.0072004854737264e-12,1.986079021586718e-12,1.0739406217302408e-11
UGC05918,2.79,39.8,3.93,37.35707962760109,2.442920372398909,0.6216082372516307,-1.5659843337178034,3.2598447126942916e-12,2.0974208174100737e-12,1.0853035792387582e-11
UGC05918,3.34,41.2,3.93,39.78453560538564,1.4154643946143608,0.36016905715378134,-1.6299088646574753,2.813664955252807e-12,1.89856991979013e-12,1.064565587995238e-11
UGC05918,3.9,42.6,3.93,42.92169001867989,-0.3216900186798881,-0.08185496658521325,-1.6337968343642622,2.7885883693739014e-12,1.8870806514291706e-12,1.0633036719367797e-11
UGC05918,4.46,44.5,3.93,46.00545940112623,-1.505459401126231,-0.38306854990489336,-1.628232668767018,2.824545514275025e-12,1.903543987609543e-12,1.0651096154513068e-11
UGC05986,0.63,29.5,2.53,30.833209566745243,-1.3332095667452428,-0.5269603030613609,-0.6505573642150977,2.6830198257404332e-11,8.376799625590595e-12,1.3697226429433077e-11
UGC05986,1.26,50.8,3.76,41.041204580739375,9.758795419260622,2.5954243136331443,-0.7290910565351245,2.2391860998863336e-11,7.461975771644556e-12,1.3469221593481768e-11
UGC05986,1.88,68.2,2.58,51.85846694028081,16.34153305971919,6.333927542526817,-0.6848153103181115,2.4795104085868894e-11,7.965287198240266e-12,1.3598277152959134e-11
UGC05986,2.51,84.3,2.28,63.043838813484335,21.256161186515662,9.322877713384063,-0.6201798466639583,2.8774076863036916e-11,8.758610178170778e-12,1.3784286225085458e-11
UGC05986,3.13,95.3,2.01,68.64789710685388,26.65210289314612,13.259752683157275,-0.6520017374830965,2.674111480778003e-11,8.359047122207282e-12,1.3693070868526247e-11
UGC05986,3.77,106.0,3.58,72.23290766609216,33.76709233390784,9.432148696622301,-0.7062948165602083,2.3598610352082765e-11,7.717195974665773e-12,1.3535830736331047e-11
UGC05986,4.39,112.0,4.25,76.41094908086112,35.589050919138884,8.373894333915032,-0.7324793658293258,2.221784231803997e-11,7.424736490954687e-12,1.3459292163565807e-11
UGC05986,5.02,115.0,3.18,79.3174384199241,35.6825615800759,11.220931314489276,-0.7722804050686708,2.027219807626201e-11,7.0003833489805944e-12,1.3342104373396449e-11
UGC05986,5.65,116.0,2.32,79.4493535157924,36.550646484207604,15.754589001813624,-0.851804431577569,1.6880169937174096e-11,6.220896320378198e-12,1.310503338610307e-11
UGC05986,6.28,116.0,2.01,78.97465010408872,37.025349895911276,18.42057208751805,-0.9372924335833721,1.3864008388049129e-11,5.4757286071958386e-12,1.2846131457004668e-11
UGC05986,6.9,116.0,2.28,79.11013216801157,36.889867831988425,16.17976659297738,-1.0064172595428642,1.1823988169158423e-11,4.936428427347267e-12,1.2633982349744887e-11
UGC05986,7.54,114.0,3.05,78.31342482938274,35.68657517061726,11.70051644938271,-1.0937510786159677,9.670082236442902e-12,4.327500840755525e-12,1.2362728731671815e-11
UGC05986,8.16,112.0,3.69,77.6549740159339,34.3450259840661,9.307595117633088,-1.1751535123746928,8.017292594955135e-12,3.825253005841596e-12,1.2107031741038382e-11
UGC05986,8.79,109.0,5.1,78.01658559197894,30.983414408021062,6.075179295690405,-1.2331454978431962,7.015130398846067e-12,3.5020729913467073e-12,1.1923396298504978e-11
UGC05986,9.41,107.0,6.39,79.89875454304261,27.101245456957386,4.2411964721373066,-1.2519007980979553,6.718625716680073e-12,3.4032809354503076e-12,1.1863770716312532e-11
UGC05999,3.48,46.2,5.0,51.655540014182804,-5.455540014182802,-1.0911080028365603,-1.1433289673958626,8.626850633187457e-12,4.014567795212115e-12,1.2207301605655864e-11
UGC05999,6.94,81.1,5.0,67.5599217428177,13.540078257182287,2.7080156514364573,-1.2807955801182247,6.286163403260272e-12,3.2562962653769823e-12,1.1771702216438323e-11
UGC05999,10.42,91.2,5.0,80.3350962720615,10.864903727938497,2.1729807455876995,-1.3384946445044674,5.5041036229266734e-12,2.9808149674763954e-12,1.1587161109522169e-11
UGC05999,13.89,97.7,5.0,88.55286793177618,9.147132068223826,1.829426413644765,-1.4325651088745566,4.432167217635337e-12,2.579054330711314e-12,1.1284623406009222e-11
UGC05999,16.22,100.0,5.0,100.31539578228583,-0.3153957822858331,-0.06307915645716662,-1.3368203638984455,5.525363852318069e-12,2.9884834747455993e-12,1.1592528069473579e-11
UGC06399,0.87,24.8,6.5,25.356917227492485,-0.5569172274924838,-0.08567957346038213,-1.175102738841114,8.018229954483766e-12,3.825548109844265e-12,1.2107192009477786e-11
UGC06399,1.74,46.2,5.6,38.4730438265641,7.726956173435902,1.3798136023992682,-1.0572105351873473,1.0518909311319106e-11,4.572967298439119e-12,1.2476633809677282e-11
UGC06399,2.61,60.5,5.8,45.95713120664041,14.542868793359588,2.5073911712688948,-1.0980069108257768,9.575783868810557e-12,4.299746593771999e-12,1.2349425586328956e-11
UGC06399,3.5,69.6,3.9,53.95991336128276,15.640086638717236,4.010278625312112,-1.0752898358644316,1.0090005667625966e-11,4.449895155308326e-12,1.242034810652565e-11
UGC06399,4.37,77.5,3.7,59.02655014959685,18.47344985040315,4.992824283892743,-1.1103578060439883,9.307294156962612e-12,4.220163235092276e-12,1.2310776213571025e-11
UGC06399,5.24,82.9,4.5,63.566247974659404,19.3337520253406,4.296389338964578,-1.1384852769010376,8.723604526115276e-12,4.044157717908931e-12,1.2222529332567747e-11
UGC06399,6.11,84.1,4.9,67.04112117274713,17.05887882725287,3.4814038422965035,-1.179194439583164,7.943041040041235e-12,3.80183636541224e-12,1.2094273450100989e-11
UGC06399,6.98,85.6,4.9,69.51204522896543,16.08795477103456,3.2832560757213387,-1.233397482423865,7.011061288969066e-12,3.5007276262057692e-12,1.192259593741294e-11
UGC06399,7.85,87.6,4.9,71.53646550886083,16.063534491139166,3.278272345130442,-1.2891288212426177,6.166694371241341e-12,3.2150510657703586e-12,1.1745104875163118e-11
UGC06446,0.58,31.3,6.3,23.420570942624327,7.879429057375674,1.2507030249802658,-0.9741940217745962,1.2734656186747882e-11,5.181177586818027e-12,1.2733173856052764e-11
UGC06446,1.16,54.8,5.8,32.76186349883659,22.038136501163407,3.799678707097139,-0.990953533362613,1.2252584679892532e-11,5.05246749029287e-12,1.2681646709362039e-11
UGC06446,1.74,61.1,4.1,37.49282568837098,23.607174311629024,5.75784739308025,-1.0993766621437353,9.54562972128406e-12,4.290850156357513e-12,1.2345142338138414e-11
UGC06446,2.33,63.9,4.1,41.22596533423323,22.67403466576677,5.53025235750409,-1.1865839359794383,7.809033934310101e-12,3.759370319178297e-12,1.2070927808310714e-11
UGC06446,2.91,67.2,4.1,46.12662990831366,21.073370091686343,5.139846363825938,-1.184508676960588,7.84643839104498e-12,3.771250276468254e-12,1.2077486124747337e-11
UGC06446,3.49,70.4,3.6,49.786274058039346,20.61372594196066,5.726034983877961,-1.2102736579054283,7.3944791402998e-12,3.6262756300539003e-12,1.1995956971242804e-11
UGC06446,4.07,73.7,3.6,51.15270748359813,22.547292516401875,6.263136810111631,-1.3023663719706535,5.981565655917406e-12,3.1505615606849605e-12,1.1702814829985929e-11
UGC06446,4.65,78.0,4.1,54.47961798682859,23.520382013171407,5.7366785397979045,-1.309268394111581,5.887255064076355e-12,3.1174314529536976e-12,1.1680746144702893e-11
UGC06446,5.23,80.8,4.1,58.27945929798807,22.520540702011928,5.492814805368764,-1.2927440712786642,6.115573284029424e-12,3.1973138973361146e-12,1.1733559991574708e-11
UGC06446,5.81,80.5,3.6,61.30803597361376,19.191964026386238,5.331101118440621,-1.2964009965500445,6.0642940216426695e-12,3.1794678714256265e-12,1.1721878359562301e-11
UGC06446,6.4,81.3,3.6,64.58995580869343,16.710044191306565,4.641678942029602,-1.2892057882763979,6.165601587109053e-12,3.21467246712786e-12,1.174485912757621e-11
UGC06446,6.98,82.1,4.6,67.57291729772771,14.527082702272281,3.1580614570157137,-1.285852136154894,6.213397092947969e-12,3.2312087533933485e-12,1.1755565451306185e-11
UGC06446,7.62,82.8,4.6,70.841398629564,11.958601370436,2.599695950094783,-1.2794947849921867,6.305019891540524e-12,3.2627801875930886e-12,1.177585221579442e-11
UGC06446,8.28,84.9,5.5,72.50204319346034,12.397956806539668,2.254173964825394,-1.3144659065470918,5.817218003077418e-12,3.0927041980189395e-12,1.1664119196045395e-11
UGC06446,8.9,84.3,5.5,71.8721497695823,12.427850230417704,2.259609132803219,-1.4037654596954527,4.736044630596128e-12,2.6961684953751186e-12,1.1377437052304563e-11
UGC06446,9.52,83.2,7.0,73.28092021218482,9.919079787815178,1.417011398259311,-1.4334319267745805,4.423329780040829e-12,2.5756063674519063e-12,1.1281827552661509e-11
UGC06446,10.22,80.1,10.8,75.16612688490267,4.933873115097327,0.4568401032497525,-1.4547850698772682,4.211106026703631e-12,2.492055698255655e-12,1.1212914623194416e-11
UGC06614,3.23,194.0,16.7,223.91032152240854,-29.910321522408537,-1.791037216910691,0.5642661377216004,4.39994637782956e-10,4.648193438962861e-11,1.6554902371555498e-11
UGC06614,9.18,172.0,8.1,185.45685593047884,-13.456855930478838,-1.6613402383307208,-0.13165178021367893,8.861953478384533e-11,1.7716358685933202e-11,1.508475817078762e-11
UGC06614,10.64,170.0,10.7,180.9901411430758,-10.990141143075789,-1.0271159946799804,-0.23606883928644018,6.968068425931765e-11,1.5269582217938963e-11,1.482379797684196e-11
UGC06614,11.58,170.0,6.8,179.84249016655204,-9.84249016655204,-1.447425024492947,-0.28907728180681286,6.167426240564145e-11,1.4154175059893708e-11,1.4687595109087927e-11
UGC06614,12.52,171.0,6.8,180.00098544698352,-9.00098544698352,-1.323674330438753,-0.331245633724029,5.5967461904605315e-11,1.3322764708918342e-11,1.4577503963926482e-11
UGC06614,13.57,172.0,12.1,182.40635499518626,-10.406354995186263,-0.8600293384451457,-0.3614565052355004,5.220651951749628e-11,1.2755958839573799e-11,1.4497700279308286e-11
UGC06614,15.76,174.0,19.6,183.49719272751673,-9.497192727516733,-0.4845506493630986,-0.44003984352789655,4.3565369566426206e-11,1.1387267636312505e-11,1.4286570652648813e-11
UGC06614,24.94,193.0,23.2,173.30983692039305,19.690163079606947,0.8487139258451271,-0.7994218547032207,1.9044053433663236e-11,6.724404770987779e-12,1.3261621021064536e-11
UGC06614,26.3,194.0,23.0,172.37828078260293,21.62171921739707,0.9400747485824814,-0.8438709934593135,1.7191360701447118e-11,6.2947662617694e-12,1.3128852610739771e-11
UGC06614,34.96,201.0,7.2,171.91581855749178,29.084181442508225,4.039469644792809,-1.0622331768929938,1.0397958246114263e-11,4.538453143661923e-12,1.2461011273039598e-11
UGC06614,36.84,202.0,17.1,172.30865335904485,29.691346640955146,1.7363360608745697,-1.1013863297201143,9.501560025552997e-12,4.277829428214199e-12,1.2338856655947148e-11
UGC06614,47.38,205.0,16.0,180.1758126500837,24.824187349916286,1.551511709369768,-1.2427865211936115,6.861115413961143e-12,3.4509508545583953e-12,1.1892759892106704e-11
UGC06614,64.59,204.0,16.0,191.10110720010155,12.898892799898448,0.806180799993653,-1.430973681529333,4.448438230884903e-12,2.585396150011606e-12,1.1289756089068363e-11
UGC06628,1.1,26.9,8.27,32.24113305201305,-5.341133052013049,-0.645844383556596,-0.9747898637298972,1.2717196513723955e-11,5.176548300477716e-12,1.27313443134954e-11
UGC06628,2.2,38.0,8.27,42.69705564545743,-4.697055645457432,-0.5679631977578515,-1.0784869470672178,1.00159996105646e-11,4.428464133571418e-12,1.2410379945277032e-11
UGC06628,3.3,40.5,8.27,52.07280245990676,-11.572802459906761,-1.3993715187311682,-1.085398280211444,9.857867258217658e-12,4.3824732186048226e-12,1.2388816470679967e-11
UGC06628,4.39,41.4,8.27,59.40900964138164,-18.00900964138164,-2.1776311537341764,-1.1034023985172554,9.45755438888922e-12,4.264805277649328e-12,1.2332549285539184e-11
UGC06628,5.5,42.3,8.27,65.01533264955216,-22.715332649552167,-2.7467149515782547,-1.1413357365288228,8.666535284428082e-12,4.026719147618764e-12,1.2213569068104844e-11
UGC06628,6.59,42.3,8.27,71.50659442655281,-29.20659442655281,-3.5316317323522144,-1.1332327397324073,8.829752010862105e-12,4.076481545332416e-12,1.2239032191870283e-11
UGC06628,7.69,42.3,8.27,77.07830966985078,-34.778309669850785,-4.205357880272163,-1.1368865997750717,8.75577607739792e-12,4.053969786821631e-12,1.222755331879996e-11
UGC06667,0.87,26.6,4.4,17.020037651341063,9.579962348658938,2.1772641701497584,-2.128868850638847,8.918922607244175e-13,8.620960739105501e-13,9.036751831257865e-12
UGC06667,1.74,45.2,2.7,24.824752469346606,20.375247530653397,7.5463879743160724,-2.030489926919643,1.1186425100428745e-12,1.0089389666992082e-12,9.350520002228725e-12
UGC06667,2.61,57.0,3.9,33.71401495657835,23.285985043421647,5.97076539574914,-1.735981403805947,2.2039403812242993e-12,1.6080548476500124e-12,1.030134781350338e-11
UGC06667,3.5,69.3,3.0,42.84947767994625,26.45052232005375,8.81684077335125,-1.5119451036852003,3.69178280222836e-12,2.2810325530721196e-12,1.1028106659896858e-11
UGC06667,4.37,77.3,3.4,48.03978229701597,29.26021770298403,8.605946383230597,-1.5045387421541854,3.755281553131677e-12,2.3073724577463185e-12,1.1052077050189866e-11
UGC06667,5.24,80.7,3.9,54.16873370489918,26.53126629510082,6.802888793615595,-1.4411498023919769,4.345416845862048e-12,2.5451016059184513e-12,1.1256928448312308e-11
UGC06667,6.11,84.0,3.0,57.9090786009271,26.090921399072897,8.696973799690966,-1.462531352569569,4.13666063446183e-12,2.4623953667438847e-12,1.1187896867111829e-11
UGC06667,6.98,85.0,3.0,62.23189797761697,22.768102022383033,7.589367340794344,-1.4509121567501317,4.248827401786251e-12,2.5070135549958384e-12,1.122541922541934e-11
UGC06667,7.85,85.7,3.4,64.06052418821933,21.63947581178067,6.364551709347256,-1.515824814801109,3.658949632724216e-12,2.2673505420275217e-12,1.1015547557327206e-11
UGC06786,0.16,160.0,36.0,103.27795400705756,56.72204599294244,1.5756123886928455,1.2284575648276528,2.0306674659027495e-09,1.1228190760131412e-10,1.7503132912828282e-11
UGC06786,0.32,177.0,30.9,158.924436086246,18.075563913753996,0.5849697059467313,1.3039939400382092,2.4164353816808067e-09,1.2386477281194313e-10,1.758378249372135e-11
UGC06786,0.49,180.0,25.3,175.04921846854808,4.9507815314519235,0.19568306448426576,1.199798693901319,1.9009904711939346e-09,1.0816493722100756e-10,1.747113765892196e-11
UGC06786,0.65,180.0,32.0,181.39010631576608,-1.3901063157660758,-0.04344082236768987,1.1048178454671975,1.5275628627803174e-09,9.552871156375554e-11,1.7359524709937433e-11
UGC06786,1.3,182.0,4.72,183.51142670437923,-1.5114267043792324,-0.3202175221142442,0.8008783591743464,7.586816939843442e-10,6.389755694906986e-11,1.694322126514033e-11
UGC06786,1.46,183.0,10.8,182.47455723351305,0.5254427664869468,0.04865210800805062,0.7424313569878158,6.631512659632916e-10,5.909279469940786e-11,1.6852593134011072e-11
UGC06786,1.62,184.0,7.43,181.42411252737296,2.575887472627045,0.34668741219744886,0.6892098884219022,5.866662902862817e-10,5.501916073588542e-11,1.6767054962639732e-11
UGC06786,3.72,206.0,8.42,168.6858993969249,37.314100603075104,4.431603397039798,0.22762363702930183,2.0267719403868014e-10,2.931169346151202e-11,1.5904006134191404e-11
UGC06786,3.89,207.0,4.54,168.80014214653474,38.19985785346526,8.414065606490146,0.20650033209532442,1.9305523297163917e-10,2.8466163775441307e-11,1.5859337848753453e-11
UGC06786,4.05,209.0,5.36,168.95422921611365,40.045770783886354,7.47122589251611,0.18767956293083485,1.8486760248862567e-10,2.773241368967323e-11,1.5819162879163264e-11
UGC06786,4.22,210.0,2.43,169.57294316170206,40.42705683829794,16.63664890464936,0.1710963181567342,1.7794162987012047e-10,2.7100854849873858e-11,1.5783471547627625e-11
